,match_id,team_id,possession_full_match,shots_on,shots_on_first_half,shots_on_second_half,goals,goals_first_half,goals_second_half
9393,21998,8305,55,7,4,3,0,0,0
9394,22000,8634,70,7,2,5,3,3,0
9395,22000,10281,30,6,3,3,2,1,1
9396,22005,8558,59,4,2,2,1,0,1
9397,22005,8661,41,4,2,2,0,0,0
9398,22006,8315,54,7,3,4,4,2,2
9399,22006,9783,46,3,0,3,3,1,2
9400,22007,9864,41,3,2,1,1,1,0
9401,22007,8633,59,6,4,2,1,0,1
9402,22009,8633,49,7,2,5,1,1,0
9403,22009,8558,51,5,3,2,0,0,0
9404,22010,9868,59,9,2,7,1,1,0
9405,22010,8315,41,7,2,5,2,1,1
9406,22013,8302,58,3,1,2,1,1,0
9407,22013,8394,42,5,3,2,0,0,0
9408,22014,10267,47,4,2,2,2,1,1
9409,22014,10281,53,6,2,4,2,1,1
9410,22016,8305,39,6,1,5,1,1,0
9411,22016,8634,61,8,2,6,0,0,0
9412,22018,8633,59,8,7,1,4,1,3
9413,22018,9783,41,3,1,2,0,0,0
9414,22023,8302,48,3,1,2,3,2,1
9415,22023,10267,52,12,3,9,0,0,0
9416,22025,8634,71,6,1,5,4,4,0
9417,22025,9869,29,2,1,1,0,0,0
9418,22027,9864,42,1,1,0,2,1,1
9419,22027,9906,58,6,2,4,1,0,1
9420,22029,8633,61,9,6,3,4,2,2
9421,22029,8558,39,4,1,3,3,2,1
9422,22030,9868,42,4,3,1,1,1,0
9423,22030,8315,58,9,4,5,1,0,1
9424,22033,8302,52,4,2,2,2,0,2
9425,22033,8394,48,4,2,2,0,0,0
9426,22034,10281,52,7,2,5,3,1,2
9427,22034,10267,48,12,7,5,1,0,1
9428,22036,8634,51,5,5,0,1,1,0
9429,22036,8305,49,5,2,3,0,0,0
9430,22037,8696,53,4,2,2,1,1,0
9431,22037,9906,47,2,1,1,2,0,2
9432,22039,9868,38,2,2,0,3,1,2
9433,22039,8633,62,9,4,5,0,0,0
9434,22040,8315,48,1,1,0,3,1,2
9435,22040,10205,52,6,2,4,1,0,1
9436,22041,8661,51,5,3,2,1,0,1
9437,22041,9867,49,2,0,2,1,0,1
9438,22042,8302,55,3,2,1,2,1,1
9439,22042,8371,45,3,3,0,1,0,1
9440,22044,10267,61,10,10,0,2,1,1
9441,22044,9869,39,5,2,3,1,0,1
9442,22046,9906,38,5,3,2,2,1,1
9443,22046,8634,62,6,5,1,2,0,2
9444,22050,8633,56,3,2,1,1,1,0
9445,22050,10205,44,3,1,2,0,0,0
9446,22051,8315,55,7,2,5,4,2,2
9447,22051,9867,45,3,0,3,0,0,0
9448,22052,8302,52,3,3,0,1,1,0
9449,22052,8661,48,3,1,2,2,1,1
9450,22055,10267,43,8,5,3,1,1,0
9451,22055,8305,57,5,2,3,1,0,1
9452,22056,9865,47,5,3,2,1,1,0
9453,22056,9906,53,9,4,5,1,0,1
9454,22057,8634,65,6,3,3,1,1,0
9455,22057,8696,35,1,0,1,2,0,2
9456,22059,10205,45,6,4,2,5,2,3
9457,22059,9783,55,3,1,2,1,1,0
9458,22060,9867,43,7,2,5,3,2,1
9459,22060,8633,57,5,2,3,1,0,1
9460,22061,8302,54,7,3,4,3,1,2
9461,22061,8315,46,5,1,4,2,1,1
9462,22065,10267,44,1,1,0,2,2,0
9463,22065,9906,56,9,0,9,1,0,1
9464,22067,9864,28,1,1,0,3,2,1
9465,22067,8634,72,5,2,3,1,0,1
9466,22069,8558,57,8,6,2,2,0,2
9467,22069,10205,43,8,3,5,1,0,1
9468,22071,8633,56,13,8,5,6,1,5
9469,22071,8302,44,0,0,0,0,0,0
9470,22072,8315,46,7,3,4,1,1,0
9471,22072,10281,54,7,2,5,0,0,0
9472,22075,8394,47,7,4,3,4,2,2
9473,22075,9906,53,1,0,1,0,0,0
9474,22076,10267,60,6,3,3,2,1,1
9475,22076,8696,40,6,1,5,0,0,0
9476,22077,8634,73,9,5,4,3,2,1
9477,22077,9865,27,2,1,1,0,0,0
9478,22078,10205,51,8,5,3,2,1,1
9479,22078,9868,49,4,2,2,0,0,0
9480,22080,9783,36,3,2,1,2,2,0
9481,22080,8302,64,7,1,6,2,2,0
9482,22081,10281,53,6,3,3,2,0,2
9483,22081,8633,47,11,5,6,0,0,0
9484,22083,8661,44,3,2,1,5,1,4
9485,22083,8305,56,6,4,2,1,1,0
9486,22084,8371,51,6,2,4,1,0,1
9487,22084,9906,49,9,5,4,0,0,0
9488,22092,9869,38,4,1,3,2,1,1
9489,22092,8633,62,9,4,5,1,0,1
9490,22096,8634,60,3,2,1,2,1,1
9491,22096,8394,40,1,0,1,0,0,0
9492,22097,10267,54,9,5,4,4,0,4
9493,22097,9865,46,5,1,4,0,0,0
9494,22099,9868,46,2,1,1,1,1,0
9495,22099,8302,54,2,0,2,0,0,0
9496,22102,8633,51,9,7,2,1,1,0
9497,22102,8305,49,5,0,5,5,1,4
9498,22103,8315,49,5,3,2,1,0,1
9499,22103,9906,51,7,2,5,1,0,1
9500,22109,10205,42,3,1,2,5,3,2
9501,22109,8302,58,6,1,5,2,1,1
9502,22112,9783,48,3,1,2,3,1,2
9503,22112,8305,52,4,1,3,0,0,0
9504,22113,8633,60,10,7,3,1,1,0
9505,22113,9906,40,3,2,1,0,0,0
9506,22114,8696,48,3,1,2,1,0,1
9507,22114,8315,52,1,1,0,1,0,1
9508,22115,8661,33,3,3,0,2,1,1
9509,22115,8634,67,4,2,2,1,0,1
9510,22117,10267,52,3,3,0,4,2,2
9511,22117,8394,48,7,3,4,2,1,1
9512,22118,9783,52,5,2,3,1,1,0
9513,22118,8558,48,3,2,1,2,0,2
9514,22119,8633,52,10,6,4,3,1,2
9515,22119,9868,48,3,2,1,0,0,0
9516,22122,8302,45,2,2,0,1,1,0
9517,22122,8371,55,4,1,3,4,0,4
9518,22124,10267,67,14,6,8,1,1,0
9519,22124,9869,33,3,0,3,1,0,1
9520,22128,9867,48,5,2,3,1,1,0
9521,22128,8302,52,2,1,1,0,0,0
9522,22132,9906,53,8,4,4,2,2,0
9523,22132,9783,47,2,0,2,1,0,1
9524,22133,8696,40,2,1,1,2,2,0
9525,22133,8633,60,6,1,5,2,2,0
9526,22134,8634,63,9,5,4,1,1,0
9527,22134,8315,37,4,1,3,0,0,0
9528,22142,8558,47,5,3,2,2,2,0
9529,22142,9906,53,3,2,1,0,0,0
9530,22144,8634,56,4,2,2,2,2,0
9531,22144,8633,44,10,1,9,1,0,1
9532,22146,8661,40,8,4,4,1,1,0
9533,22146,10267,60,3,1,2,2,0,2
9534,22148,10281,38,7,4,3,1,1,0
9535,22148,8302,62,2,0,2,0,0,0
9536,22150,8305,44,4,3,1,2,1,1
9537,22150,10205,56,4,2,2,1,0,1
9538,22151,9906,51,6,3,3,1,1,0
9539,22151,9868,49,2,1,1,2,0,2
9540,22153,9783,27,2,1,1,2,1,1
9541,22153,8634,73,10,6,4,1,0,1
9542,22154,8633,60,18,9,9,1,1,0
9543,22154,9865,40,5,2,3,0,0,0
9544,22155,10267,64,6,2,4,1,1,0
9545,22155,8315,36,3,1,2,1,0,1
9546,22158,10281,49,1,1,0,1,1,0
9547,22158,9864,51,0,0,0,0,0,0
9548,22161,10205,46,4,3,1,2,1,1
9549,22161,9906,54,5,2,3,1,0,1
9550,22163,8558,36,3,3,0,3,2,1
9551,22163,8634,64,3,1,2,0,0,0
9552,22165,8633,52,10,6,4,2,0,2
9553,22165,10267,48,2,1,1,0,0,0
9554,22167,8661,46,7,4,3,2,1,1
9555,22167,8371,54,4,2,2,0,0,0
9556,22169,8305,57,6,1,5,2,2,0
9557,22169,8302,43,5,0,5,1,0,1
9558,22170,9906,48,5,4,1,3,2,1
9559,22170,9867,52,3,2,1,1,0,1
9560,22172,8634,67,7,2,5,2,1,1
9561,22172,9868,33,3,1,2,0,0,0
9562,22174,10267,61,7,2,5,1,0,1
9563,22174,9783,39,2,1,1,0,0,0
9564,22175,8633,64,10,3,7,1,1,0
9565,22175,8394,36,2,0,2,1,0,1
9566,22180,8302,51,3,2,1,3,0,3
9567,22180,9906,49,2,2,0,0,0,0
9568,22182,8634,64,5,4,1,1,0,1
9569,22182,10205,36,3,1,2,0,0,0
9570,22184,10267,61,6,4,2,3,2,1
9571,22184,8558,39,2,1,1,2,2,0
9572,22185,9783,48,5,1,4,4,3,1
9573,22185,8394,52,1,1,0,1,0,1
9574,22186,8633,58,10,4,6,2,1,1
9575,22186,8371,42,5,2,3,1,0,1
9576,22187,8315,56,4,2,2,1,0,1
9577,22187,8661,44,6,3,3,1,0,1
9578,22191,8634,78,5,3,2,2,2,0
9579,22191,9867,22,2,1,1,4,2,2
9580,22193,10267,62,6,4,2,2,2,0
9581,22193,9868,38,2,2,0,1,1,0
9582,22196,8633,64,5,4,1,2,1,1
9583,22196,8661,36,3,3,0,2,1,1
9584,22199,9906,58,2,1,1,1,0,1
9585,22199,9869,42,0,0,0,0,0,0
9586,22201,8634,64,4,1,3,3,1,2
9587,22201,8302,36,3,2,1,0,0,0
9588,22203,10205,46,5,3,2,3,2,1
9589,22203,10267,54,5,2,3,2,2,0
9590,22206,8661,55,3,2,1,1,1,0
9591,22206,9783,45,4,2,2,3,1,2
9592,22207,8315,33,3,2,1,1,1,0
9593,22207,8633,67,15,8,7,2,1,1
9594,22209,8696,57,9,8,1,1,0,1
9595,22209,9869,43,5,1,4,0,0,0
9596,22210,10281,23,5,2,3,2,2,0
9597,22210,8634,77,6,6,0,2,1,1
9598,22211,9865,55,4,1,3,6,1,5
9599,22211,8302,45,3,2,1,0,0,0
9600,22213,8394,52,3,2,1,1,0,1
9601,22213,10205,48,7,4,3,0,0,0
9602,22216,8315,52,6,5,1,1,0,1
9603,22216,9783,48,4,1,3,1,0,1
9604,22217,9864,33,2,1,1,1,1,0
9605,22217,8633,67,9,3,6,0,0,0
9606,22220,8633,51,9,4,5,2,1,1
9607,22220,10205,49,6,1,5,3,2,1
9608,22227,8634,72,7,2,5,1,1,0
9609,22227,8696,28,1,0,1,4,2,2
9610,22230,8633,51,10,4,6,2,1,1
9611,22230,9867,49,8,3,5,2,1,1
9612,22235,10267,55,8,2,6,1,0,1
9613,22235,9906,45,4,0,4,0,0,0
9614,22240,9867,60,7,2,5,3,1,2
9615,22240,9783,40,4,1,3,3,1,2
9616,22241,8302,52,14,5,9,2,0,2
9617,22241,8633,48,4,2,2,0,0,0
9618,22246,8696,51,5,2,3,2,0,2
9619,22246,10267,49,3,2,1,1,0,1
9620,22247,8634,72,10,4,6,1,1,0
9621,22247,9865,28,0,0,0,3,0,3
9622,22249,8558,57,5,4,1,4,2,2
9623,22249,9867,43,3,0,3,0,0,0
9624,22251,10281,44,11,3,8,2,0,2
9625,22251,8633,56,5,0,5,0,0,0
9626,22256,10267,40,4,1,3,3,2,1
9627,22256,8634,60,6,2,4,0,0,0
9628,22260,8558,41,2,1,1,2,1,1
9629,22260,8302,59,13,7,6,0,0,0
9630,22262,8633,63,9,5,4,4,2,2
9631,22262,9869,37,4,3,1,3,0,3
9632,22266,8634,77,9,6,3,2,1,1
9633,22266,8394,23,5,1,4,1,0,1
9634,22267,10267,56,5,3,2,1,0,1
9635,22267,9865,44,1,0,1,0,0,0
9636,22272,8633,47,14,8,6,2,2,0
9637,22272,8305,53,8,3,5,2,1,1
9638,22275,8634,70,11,6,5,2,0,2
9639,22275,8371,30,0,0,0,0,0,0
9640,22281,10267,57,9,6,3,1,0,1
9641,22281,9864,43,6,2,4,0,0,0
9642,22287,8633,58,11,2,9,2,1,1
9643,22287,8661,42,3,1,2,1,0,1
9644,22289,8302,59,9,5,4,3,3,0
9645,22289,10267,41,7,3,4,0,0,0
9646,22291,10205,56,10,5,5,3,1,2
9647,22291,8315,44,6,1,5,0,0,0
9648,22295,8560,47,7,4,3,1,0,1
9649,22295,8696,53,5,1,4,0,0,0
9650,22296,8558,47,6,4,2,1,0,1
9651,22296,9864,53,4,2,2,0,0,0
9652,22309,8305,67,7,5,2,3,1,2
9653,22309,8394,33,5,2,3,2,0,2
9654,22311,8634,76,9,3,6,1,0,1
9655,22311,9865,24,3,1,2,1,0,1
9656,22312,8315,46,9,6,3,2,1,1
9657,22312,8633,54,4,2,2,4,4,0
9658,22319,8394,45,5,3,2,3,1,2
9659,22319,10205,55,5,2,3,1,0,1
9660,22320,10267,51,3,2,1,2,0,2
9661,22320,9865,49,2,1,1,1,0,1
9662,22322,8371,55,4,2,2,1,1,0
9663,22322,8315,45,3,2,1,1,0,1
9664,22331,10267,49,7,2,5,4,1,3
9665,22331,8633,51,10,6,4,3,1,2
9666,22332,8371,31,2,1,1,2,2,0
9667,22332,8634,69,6,1,5,0,0,0
9668,22339,8302,60,2,1,1,1,1,0
9669,22339,9865,40,3,3,0,0,0,0
9670,22341,10267,52,7,6,1,1,0,1
9671,22341,8371,48,3,0,3,2,0,2
9672,22345,9906,49,3,3,0,7,1,6
9673,22345,9783,51,1,1,0,1,0,1
9674,22347,8661,60,10,4,6,2,0,2
9675,22347,8696,40,4,1,3,0,0,0
9676,22349,8305,57,7,3,4,1,0,1
9677,22349,9865,43,7,6,1,0,0,0
9678,22351,8394,47,3,2,1,2,0,2
9679,22351,8371,53,9,8,1,0,0,0
9680,22352,8560,45,4,3,1,3,2,1
9681,22352,10267,55,6,3,3,0,0,0
9682,22356,9906,48,4,3,1,2,2,0
9683,22356,9864,52,6,3,3,1,0,1
9684,22357,10278,55,3,1,2,2,2,0
9685,22357,8696,45,2,2,0,0,0,0
9686,22360,8302,59,6,6,0,1,1,0
9687,22360,8371,41,3,1,2,3,0,3
9688,22362,10267,51,7,4,3,1,1,0
9689,22362,8558,49,4,1,3,3,1,2
9690,22363,8634,75,12,8,4,2,2,0
9691,22363,8581,25,2,1,1,0,0,0
9692,22368,9865,56,2,1,1,2,0,2
9693,22368,8661,44,5,0,5,0,0,0
9694,22369,10205,45,4,2,2,3,2,1
9695,22369,8633,55,5,1,4,0,0,0
9696,22373,8581,39,6,6,0,2,1,1
9697,22373,10267,61,6,3,3,1,1,0
9698,22375,8315,46,5,3,2,1,1,0
9699,22375,9864,54,4,3,1,0,0,0
9700,22378,9865,37,3,2,1,2,1,1
9701,22378,8633,63,13,6,7,1,0,1
9702,22383,10267,60,9,5,4,2,2,0
9703,22383,9783,40,3,0,3,0,0,0
9704,22390,8634,70,7,2,5,2,2,0
9705,22390,10278,30,4,1,3,1,0,1
9706,22393,8302,57,14,4,10,1,1,0
9707,22393,9783,43,4,2,2,1,0,1
9708,22395,8558,54,9,6,3,2,2,0
9709,22395,10205,46,7,2,5,0,0,0
9710,22397,8371,41,1,1,0,2,0,2
9711,22397,8633,59,7,3,4,0,0,0
9712,22398,9869,42,4,1,3,8,4,4
9713,22398,9906,58,1,0,1,2,0,2
9714,22405,10205,54,10,5,5,3,1,2
9715,22405,8560,46,2,2,0,1,0,1
9716,22407,8633,64,10,4,6,2,1,1
9717,22407,8661,36,2,0,2,0,0,0
9718,22408,9869,38,2,1,1,1,1,0
9719,22408,8661,62,3,0,3,1,1,0
9720,22410,8634,67,9,6,3,3,1,2
9721,22410,10278,33,2,1,1,1,0,1
9722,22413,8302,52,3,1,2,2,1,1
9723,22413,9783,48,1,0,1,1,1,0
9724,22417,8633,66,9,5,4,1,1,0
9725,22417,8371,34,6,4,2,0,0,0
9726,22424,8581,42,6,4,2,3,1,2
9727,22424,10205,58,10,4,6,2,1,1
9728,22429,9869,26,3,2,1,3,0,3
9729,22429,8634,74,9,3,6,0,0,0
9730,22436,8558,63,7,3,4,1,1,0
9731,22436,8633,37,8,4,4,1,1,0
9732,22437,8560,47,11,4,7,2,0,2
9733,22437,8371,53,4,1,3,0,0,0
9734,22440,9906,47,7,6,1,1,0,1
9735,22440,8394,53,4,2,2,0,0,0
9736,22445,8581,29,2,2,0,3,1,2
9737,22445,8633,71,12,5,7,0,0,0
9738,22448,8661,28,5,3,2,4,1,3
9739,22448,8634,72,2,2,0,1,0,1
9740,22453,8696,54,7,4,3,1,1,0
9741,22453,10205,46,9,6,3,1,0,1
9742,22454,9864,62,5,3,2,3,1,2
9743,22454,9865,38,3,0,3,0,0,0
9744,22455,8633,66,13,3,10,2,1,1
9745,22455,9783,34,2,2,0,0,0,0
9746,22461,9906,55,1,1,0,2,1,1
9747,22461,8305,45,2,1,1,3,2,1
9748,22463,8696,44,3,2,1,2,1,1
9749,22463,9865,56,7,4,3,1,0,1
9750,22464,8633,59,7,1,6,1,0,1
9751,22464,9864,41,1,1,0,1,0,1
9752,22468,10267,56,4,2,2,1,1,0
9753,22468,8661,44,1,0,1,0,0,0
9754,22469,8634,78,13,6,7,2,2,0
9755,22469,8394,22,1,0,1,2,1,1
9756,22470,8315,47,5,2,3,3,1,2
9757,22470,8302,53,3,0,3,0,0,0
9758,22472,10205,48,3,1,2,3,2,1
9759,22472,9906,52,5,0,5,0,0,0
9760,22474,8696,35,2,1,1,2,2,0
9761,22474,8633,65,5,4,1,1,0,1
9762,22478,9869,49,5,3,2,1,1,0
9763,22478,10205,51,2,1,1,0,0,0
9764,22480,8302,33,3,1,2,4,1,3
9765,22480,8634,67,6,1,5,0,0,0
9766,22482,9906,51,10,3,7,2,2,0
9767,22482,9865,49,6,3,3,2,1,1
9768,22488,8661,58,3,3,0,2,1,1
9769,22488,8394,42,1,0,1,1,1,0
9770,22493,8633,46,9,8,1,1,1,0
9771,22493,9906,54,8,5,3,0,0,0
9772,22495,8696,51,4,1,3,4,1,3
9773,22495,8560,49,4,2,2,1,0,1
9774,22498,8315,51,10,1,9,2,0,2
9775,22498,9869,49,3,3,0,1,0,1
9776,22499,8634,69,10,3,7,3,0,3
9777,22499,9906,31,5,3,2,0,0,0
9778,22500,10278,55,9,6,3,2,2,0
9779,22500,10267,45,2,1,1,0,0,0
9780,22502,9864,49,5,4,1,4,2,2
9781,22502,8302,51,7,5,2,0,0,0
9782,22503,8305,55,4,2,2,2,1,1
9783,22503,9783,45,14,1,13,0,0,0
9784,22506,8633,52,8,3,5,2,2,0
9785,22506,8560,48,2,0,2,4,3,1
9786,22509,8305,43,5,2,3,4,2,2
9787,22509,10267,57,3,2,1,0,0,0
9788,22510,10205,31,2,1,1,1,0,1
9789,22510,8634,69,7,3,4,1,0,1
9790,22519,8305,56,6,4,2,1,1,0
9791,22519,8394,44,6,1,5,0,0,0
9792,22522,8315,51,6,4,2,6,5,1
9793,22522,8633,49,4,2,2,0,0,0
9794,22529,8394,46,9,4,5,2,1,1
9795,22529,10205,54,6,4,2,1,0,1
9796,22530,9865,36,2,1,1,1,1,0
9797,22530,10267,64,6,3,3,1,0,1
9798,22531,8633,31,6,5,1,3,2,1
9799,22531,8634,69,5,3,2,1,0,1
9800,22541,8633,42,5,5,0,2,1,1
9801,22541,10267,58,13,6,7,1,0,1
9802,22550,8394,43,2,2,0,3,1,2
9803,22550,8633,57,9,1,8,2,1,1
9804,22555,9783,41,2,2,0,1,0,1
9805,22555,9906,59,4,2,2,1,0,1
9806,22558,8661,48,5,3,2,3,1,2
9807,22558,10205,52,2,0,2,0,0,0
9808,22562,8560,45,4,3,1,8,2,6
9809,22562,10267,55,1,0,1,0,0,0
9810,22576,8696,48,5,3,2,2,1,1
9811,22576,9906,52,3,2,1,1,1,0
9812,22584,9783,25,5,2,3,1,1,0
9813,22584,8634,75,2,0,2,1,0,1
9814,22590,8560,59,7,6,1,3,1,2
9815,22590,8305,41,2,2,0,1,0,1
9816,22593,9783,45,7,2,5,3,2,1
9817,22593,10267,55,6,3,3,2,1,1
9818,22598,8661,55,6,4,2,2,2,0
9819,22598,8315,45,5,2,3,2,0,2
9820,22599,8634,73,7,4,3,1,1,0
9821,22599,9869,27,1,1,0,1,0,1
9822,22600,9906,38,2,0,2,2,1,1
9823,22600,10267,62,5,0,5,0,0,0
9824,22606,8633,63,13,8,5,2,1,1
9825,22606,8558,37,4,0,4,1,0,1
9826,22608,8634,70,12,4,8,2,2,0
9827,22608,8315,30,2,1,1,3,1,2
9828,22610,9906,51,4,2,2,2,0,2
9829,22610,8394,49,11,2,9,1,0,1
9830,22611,8302,63,7,5,2,1,0,1
9831,22611,10278,37,4,1,3,0,0,0
9832,22615,8633,69,12,5,7,3,0,3
9833,22615,8581,31,2,1,1,0,0,0
9834,22618,8634,75,9,4,5,1,1,0
9835,22618,8661,25,4,1,3,1,1,0
9836,22619,10267,54,5,1,4,4,0,4
9837,22619,8315,46,2,0,2,2,0,2
9838,22621,8302,47,9,8,1,4,3,1
9839,22621,9906,53,6,4,2,0,0,0
9840,22625,8633,60,8,6,2,1,0,1
9841,22625,9783,40,1,0,1,0,0,0
9842,22628,10267,45,2,2,0,4,2,2
9843,22628,8634,55,10,5,5,2,1,1
9844,22629,8394,41,4,2,2,3,3,0
9845,22629,8315,59,7,1,6,0,0,0
9846,22630,9869,39,5,3,2,2,1,1
9847,22630,8302,61,3,3,0,3,1,2
9848,22637,8558,41,6,2,4,3,0,3
9849,22637,8661,59,4,1,3,2,0,2
9850,22639,8634,69,10,4,6,2,1,1
9851,22639,8394,31,3,3,0,2,0,2
9852,22640,8315,48,4,2,2,3,2,1
9853,22640,8302,52,5,3,2,0,0,0
9854,22646,8560,49,4,1,3,3,1,2
9855,22646,9783,51,3,0,3,1,0,1
9856,22650,8315,44,6,3,3,2,1,1
9857,22650,8305,56,3,0,3,1,0,1
9858,22657,8661,65,7,4,3,8,3,5
9859,22657,8581,35,3,1,2,2,0,2
9860,22658,9906,42,7,2,5,2,2,0
9861,22658,8560,58,6,5,1,0,0,0
9862,22665,8558,43,7,5,2,2,2,0
9863,22665,7878,57,6,1,5,4,1,3
9864,22672,9906,46,6,1,5,1,1,0
9865,22672,8315,54,2,1,1,0,0,0
9866,22681,8633,62,7,7,0,1,1,0
9867,22681,8560,38,2,0,2,0,0,0
9868,22684,8302,51,11,3,8,2,1,1
9869,22684,7878,49,4,2,2,2,0,2
9870,22685,10267,55,4,2,2,1,1,0
9871,22685,8305,45,5,5,0,5,3,2
9872,22691,10205,42,4,1,3,1,1,0
9873,22691,8558,58,7,4,3,0,0,0
9874,22698,8558,58,10,2,8,4,2,2
9875,22698,8560,42,1,1,0,0,0,0
9876,22701,8603,63,10,5,5,2,0,2
9877,22701,10205,37,5,1,4,0,0,0
9878,22702,8315,57,3,2,1,1,0,1
9879,22702,8302,43,4,1,3,0,0,0
9880,22710,9869,51,5,3,2,2,2,0
9881,22710,8581,49,1,0,1,0,0,0
9882,22711,8560,38,6,4,2,3,2,1
9883,22711,8603,62,7,5,2,0,0,0
9884,22714,10205,51,7,3,4,7,4,3
9885,22714,9864,49,6,6,0,0,0,0
9886,22715,8302,43,7,5,2,2,0,2
9887,22715,8394,57,3,0,3,1,0,1
9888,22716,10267,46,3,1,2,2,1,1
9889,22716,8370,54,3,1,2,0,0,0
9890,22718,9906,46,9,3,6,4,3,1
9891,22718,8370,54,5,1,4,2,2,0
9892,22719,8696,36,1,1,0,5,2,3
9893,22719,10205,64,2,0,2,1,1,0
9894,22720,8302,55,5,1,4,2,1,1
9895,22720,8305,45,0,0,0,2,1,1
9896,22721,10267,42,5,4,1,3,2,1
9897,22721,8558,58,1,1,0,1,1,0
9898,22722,8581,30,4,2,2,6,2,4
9899,22722,8634,70,7,3,4,0,0,0
9900,22723,8371,58,6,3,3,4,2,2
9901,22723,8603,42,8,0,8,3,0,3
9902,22724,8661,39,5,2,3,2,2,0
9903,22724,8315,61,1,1,0,0,0,0
9904,22727,7878,47,4,2,2,1,1,0
9905,22727,8394,53,8,2,6,2,0,2
9906,22730,9869,33,7,4,3,2,2,0
9907,22730,8370,67,8,3,5,1,0,1
9908,22735,8603,46,5,1,4,2,1,1
9909,22735,10267,54,4,2,2,0,0,0
9910,22740,8581,44,8,4,4,1,1,0
9911,22740,7878,56,6,2,4,2,1,1
9912,22741,9906,67,13,6,7,2,0,2
9913,22741,8603,33,2,1,1,0,0,0
9914,22742,8633,55,8,5,3,1,1,0
9915,22742,8302,45,6,4,2,1,0,1
9916,22745,8634,59,3,3,0,5,2,3
9917,22745,8370,41,6,2,4,0,0,0
9918,22751,8370,40,5,2,3,1,0,1
9919,22751,8302,60,6,2,4,0,0,0
9920,22754,9906,43,3,1,2,1,1,0
9921,22754,9864,57,2,2,0,0,0,0
9922,22759,8696,47,5,4,1,1,0,1
9923,22759,8371,53,3,1,2,2,0,2
9924,22767,8581,47,8,4,4,1,0,1
9925,22767,8315,53,7,5,2,0,0,0
9926,22769,9906,58,11,4,7,3,1,2
9927,22769,8371,42,4,1,3,0,0,0
9928,22772,8302,43,8,4,4,1,1,0
9929,22772,9864,57,1,1,0,3,1,2
9930,22773,7878,42,4,3,1,2,1,1
9931,22773,8603,58,4,2,2,2,1,1
9932,22776,8394,38,4,3,1,1,0,1
9933,22776,8633,62,18,8,10,0,0,0
9934,22779,8560,47,9,4,5,3,2,1
9935,22779,9906,53,5,0,5,1,0,1
9936,22782,8633,54,12,5,7,1,1,0
9937,22782,8315,46,4,4,0,0,0,0
9938,22790,9864,45,5,4,1,1,1,0
9939,22790,8302,55,2,1,1,1,0,1
9940,22799,9906,51,3,1,2,1,1,0
9941,22799,10267,49,4,3,1,0,0,0
9942,22800,9864,45,4,4,0,1,1,0
9943,22800,7878,55,9,4,5,1,0,1
9944,22801,8633,61,5,1,4,1,1,0
9945,22801,8305,39,0,0,0,0,0,0
9946,22802,8371,52,7,2,5,3,2,1
9947,22802,9869,48,5,2,3,1,0,1
9948,22808,9864,55,8,4,4,1,0,1
9949,22808,8661,45,2,1,1,1,0,1
9950,22813,8394,41,5,1,4,3,2,1
9951,22813,8558,59,4,1,3,1,1,0
9952,22821,8394,55,11,8,3,3,0,3
9953,22821,8603,45,7,2,5,0,0,0
9954,22823,8305,49,11,3,8,2,1,1
9955,22823,8558,51,2,0,2,3,1,2
9956,22831,8581,32,1,0,1,5,2,3
9957,22831,8558,68,2,0,2,1,1,0
9958,22840,7878,56,7,2,5,1,1,0
9959,22840,10267,44,0,0,0,1,0,1
9960,22862,10267,45,4,1,3,2,1,1
9961,22862,8315,55,3,1,2,1,0,1
9962,22872,9906,45,8,2,6,3,0,3
9963,22872,8315,55,1,0,1,0,0,0
9964,22873,10205,37,2,2,0,2,2,0
9965,22873,8633,63,9,6,3,1,0,1
9966,22874,8302,64,7,4,3,4,2,2
9967,22874,8696,36,4,2,2,0,0,0
9968,22876,9864,55,4,2,2,1,1,0
9969,22876,8370,45,7,1,6,2,1,1
9970,22877,8634,71,7,5,2,3,3,0
9971,22877,7878,29,1,1,0,1,0,1
9972,22881,10205,46,8,5,3,2,2,0
9973,22881,8302,54,2,2,0,0,0,0
9974,22884,8315,55,8,4,4,1,1,0
9975,22884,8558,45,4,4,0,1,0,1
9976,22891,8633,62,7,3,4,2,1,1
9977,22891,8560,38,3,1,2,0,0,0
9978,22892,9906,51,3,1,2,2,1,1
9979,22892,8394,49,1,0,1,0,0,0
9980,22895,8305,37,3,1,2,4,2,2
9981,22895,10267,63,7,2,5,0,0,0
9982,22897,8634,59,6,5,1,1,0,1
9983,22897,8661,41,3,0,3,0,0,0
9984,22907,8394,51,4,3,1,2,1,1
9985,22907,9869,49,5,4,1,1,0,1
9986,22914,8370,45,7,2,5,1,1,0
9987,22914,8371,55,3,1,2,0,0,0
9988,22923,8633,52,9,5,4,1,1,0
9989,22923,9906,48,4,1,3,0,0,0
9990,22926,10267,57,4,4,0,2,1,1
9991,22926,8370,43,4,2,2,2,0,2
9992,22930,8633,72,5,2,3,1,1,0
9993,22930,9869,28,1,1,0,2,1,1
9994,22937,8634,71,10,7,3,1,0,1
9995,22937,8581,29,2,1,1,1,0,1
9996,22938,10267,54,5,1,4,1,1,0
9997,22938,8603,46,3,1,2,1,0,1
9998,22940,8633,34,5,3,2,1,1,0
