,match_id,team_id,possession_until_halftime,shots_on,shots_on_first_half,shots_on_second_half,goals,goals_first_half,goals_second_half
5247,8648,8165,45,3,0,3,0,0,0
5248,8656,8697,45,4,3,1,2,1,1
5249,8656,9789,55,4,1,3,1,1,0
5250,8663,9823,49,5,3,2,3,3,0
5251,8663,8152,51,5,2,3,2,1,1
5252,8667,9789,63,8,4,4,1,1,0
5253,8667,9810,37,3,2,1,1,0,1
5254,8673,9823,78,14,5,9,2,1,1
5255,8673,8722,22,5,1,4,2,0,2
5256,8674,9789,41,11,8,3,4,3,1
5257,8674,10189,59,1,0,1,2,1,1
5258,8681,9790,58,2,1,1,6,2,4
5259,8681,8152,42,2,2,0,0,0,0
5260,8683,8350,44,3,1,2,4,2,2
5261,8683,9789,56,8,4,4,1,1,0
5262,8686,8226,22,4,4,0,1,0,1
5263,8686,9823,78,3,2,1,1,0,1
5264,8691,9823,72,7,1,6,2,2,0
5265,8691,9905,28,3,2,1,6,3,3
5266,8701,9823,63,6,2,4,3,2,1
5267,8701,9789,37,1,0,1,1,0,1
5268,8703,9790,60,4,1,3,2,1,1
5269,8703,8350,40,2,0,2,2,0,2
5270,8712,8721,52,5,3,2,1,1,0
5271,8712,8178,48,6,1,5,3,1,2
5272,8714,8226,64,11,4,7,4,1,3
5273,8714,9788,36,3,3,0,2,0,2
5274,8716,8350,37,6,2,4,3,0,3
5275,8716,9810,63,4,1,3,0,0,0
5276,8719,8226,36,5,2,3,4,2,2
5277,8719,9789,64,3,0,3,0,0,0
5278,8727,9789,55,3,2,1,2,1,1
5279,8727,9790,45,1,0,1,0,0,0
5280,8734,8165,48,7,1,6,2,1,1
5281,8734,8177,52,1,0,1,0,0,0
5282,8735,9823,58,10,5,5,3,1,2
5283,8735,9788,42,4,4,0,0,0,0
5284,8736,9789,57,6,3,3,2,1,1
5285,8736,8722,43,2,0,2,2,1,1
5286,8737,8178,58,6,3,3,4,2,2
5287,8737,10189,42,6,4,2,1,0,1
5288,8739,9823,63,9,3,6,4,2,2
5289,8739,9904,37,2,0,2,0,0,0
5290,8743,8406,36,5,5,0,2,1,1
5291,8743,8697,64,9,4,5,0,0,0
5292,8747,8350,48,6,4,2,1,1,0
5293,8747,9790,52,7,3,4,0,0,0
5294,8750,10269,43,10,3,7,1,1,0
5295,8750,9789,57,6,1,5,1,0,1
5296,8751,8406,42,6,2,4,3,1,2
5297,8751,8722,58,0,0,0,2,1,1
5298,8754,9789,59,9,3,6,1,0,1
5299,8754,8721,41,3,1,2,3,0,3
5300,8756,8178,48,4,2,2,1,1,0
5301,8756,9790,52,5,2,3,1,0,1
5302,8770,8721,52,6,4,2,1,1,0
5303,8770,9904,48,5,3,2,0,0,0
5304,8773,8697,52,7,4,3,4,2,2
5305,8773,10269,48,6,3,3,0,0,0
5306,8778,9788,65,8,2,6,3,1,2
5307,8778,8722,35,5,3,2,1,1,0
5308,8781,8178,57,7,5,2,1,1,0
5309,8781,8226,43,3,2,1,4,3,1
5310,8787,10269,62,9,3,6,2,0,2
5311,8787,8722,38,5,2,3,0,0,0
5312,8789,9788,56,3,2,1,2,1,1
5313,8789,9789,44,5,3,2,2,0,2
5314,8791,8721,46,8,4,4,1,1,0
5315,8791,8697,54,9,5,4,0,0,0
5316,8795,9823,74,7,3,4,4,2,2
5317,8795,10269,26,1,0,1,0,0,0
5318,8798,8177,59,9,7,2,1,0,1
5319,8798,10189,41,3,1,2,0,0,0
5320,8800,9823,74,6,6,0,3,2,1
5321,8800,8722,26,1,0,1,1,0,1
5322,8808,9905,38,4,2,2,1,0,1
5323,8808,8178,62,2,0,2,1,0,1
5324,8810,9789,41,6,2,4,2,1,1
5325,8810,9790,59,1,0,1,0,0,0
5326,8813,8350,58,7,4,3,3,1,2
5327,8813,8697,42,8,2,6,2,0,2
5328,8815,8721,46,10,5,5,3,0,3
5329,8815,8722,54,4,4,0,0,0,0
5330,8816,9823,63,10,7,3,5,2,3
5331,8816,9788,37,2,0,2,0,0,0
5332,8817,9789,52,11,9,2,1,0,1
5333,8817,8226,48,5,2,3,1,0,1
5334,8823,8722,43,4,1,3,2,1,1
5335,8823,10189,57,5,2,3,1,1,0
5336,8826,8178,55,6,3,3,1,1,0
5337,8826,8697,45,6,2,4,1,0,1
5338,8831,8350,69,9,4,5,2,1,1
5339,8831,8406,31,5,3,2,0,0,0
5340,8836,9905,49,3,3,0,3,2,1
5341,8836,10189,51,5,3,2,1,0,1
5342,8839,8358,49,11,2,9,3,1,2
5343,8839,8697,51,1,0,1,3,1,2
5344,8840,8350,54,4,2,2,2,2,0
5345,8840,8722,46,6,2,4,0,0,0
5346,8844,9789,49,5,2,3,3,1,2
5347,8844,8178,51,1,0,1,1,0,1
5348,8849,9790,71,9,5,4,2,2,0
5349,8849,8722,29,7,2,5,0,0,0
5350,8851,9788,60,2,1,1,2,1,1
5351,8851,10189,40,2,0,2,1,1,0
5352,8852,8406,57,6,4,2,2,2,0
5353,8852,8165,43,5,0,5,2,0,2
5354,8854,8721,38,6,2,4,2,1,1
5355,8854,10189,62,6,2,4,1,0,1
5356,8861,9789,61,8,6,2,2,0,2
5357,8861,8177,39,3,1,2,0,0,0
5358,8862,9904,48,1,1,0,2,2,0
5359,8862,9789,52,7,2,5,2,0,2
5360,8863,9823,62,11,8,3,2,1,1
5361,8863,10189,38,4,3,1,1,0,1
5362,8864,8697,63,10,4,6,1,1,0
5363,8864,8165,37,4,1,3,1,1,0
5364,8867,8178,55,8,3,5,2,1,1
5365,8867,8722,45,7,2,5,1,1,0
5366,8871,9789,61,7,3,4,1,1,0
5367,8871,9905,39,2,0,2,2,0,2
5368,8872,9823,53,8,5,3,2,1,1
5369,8872,8178,47,6,3,3,0,0,0
5370,8878,8226,55,10,6,4,2,1,1
5371,8878,8722,45,3,1,2,0,0,0
5372,8880,9823,60,8,4,4,3,0,3
5373,8880,8226,40,1,0,1,0,0,0
5374,8881,9790,54,11,7,4,1,1,0
5375,8881,10189,46,6,5,1,1,0,1
5376,8882,8697,51,4,3,1,1,1,0
5377,8882,9904,49,8,6,2,1,0,1
5378,8888,8406,41,2,1,1,2,1,1
5379,8888,9789,59,4,1,3,0,0,0
5380,8889,9789,54,5,3,2,3,2,1
5381,8889,8697,46,2,1,1,1,0,1
5382,8892,9904,56,13,7,6,2,1,1
5383,8892,8722,44,9,4,5,1,1,0
5384,8895,10269,46,7,4,3,2,0,2
5385,8895,8226,54,7,2,5,0,0,0
5386,8897,9823,71,8,4,4,1,1,0
5387,8897,8177,29,3,2,1,2,1,1
5388,8899,10189,54,9,4,5,1,1,0
5389,8899,8178,46,5,2,3,2,2,0
5390,8907,9789,54,14,9,5,1,1,0
5391,8907,10269,46,1,1,0,2,0,2
5392,8911,8165,42,5,4,1,2,2,0
5393,8911,9823,58,3,0,3,1,1,0
5394,8914,8721,58,4,3,1,2,0,2
5395,8914,8177,42,6,2,4,0,0,0
5396,8918,8178,45,9,3,6,1,1,0
5397,8918,9790,55,6,0,6,3,2,1
5398,8923,8721,43,5,2,3,1,1,0
5399,8923,9789,57,2,1,1,2,1,1
5400,8924,9788,72,5,3,2,2,2,0
5401,8924,8177,28,5,1,4,2,1,1
5402,8926,9823,63,11,6,5,4,2,2
5403,8926,9790,37,2,1,1,1,1,0
5404,8928,9904,54,6,1,5,2,1,1
5405,8928,8177,46,4,0,4,4,2,2
5406,8929,9905,49,7,5,2,2,1,1
5407,8929,10189,51,7,2,5,2,1,1
5408,8931,8722,48,8,5,3,2,1,1
5409,8931,8350,52,7,4,3,0,0,0
5410,8932,8721,39,2,1,1,2,0,2
5411,8932,9788,61,9,5,4,0,0,0
5412,8934,9823,52,3,2,1,1,1,0
5413,8934,9789,48,6,4,2,0,0,0
5414,8953,9823,60,4,2,2,1,1,0
5415,8953,8697,40,4,1,3,0,0,0
5416,8955,9905,55,10,6,4,3,2,1
5417,8955,8721,45,4,2,2,3,1,2
5418,8970,9789,59,3,2,1,3,0,3
5419,8970,8358,41,5,3,2,0,0,0
5420,8979,8178,51,12,8,4,2,1,1
5421,8979,9789,49,5,2,3,1,1,0
5422,8987,8177,48,6,2,4,1,0,1
5423,8987,10269,52,9,4,5,0,0,0
5424,8990,9790,52,4,2,2,2,1,1
5425,8990,8697,48,8,4,4,1,0,1
5426,8994,10189,55,2,1,1,1,1,0
5427,8994,8721,45,3,2,1,1,0,1
5428,8996,8178,64,6,3,3,4,3,1
5429,8996,8406,36,7,1,6,0,0,0
5430,8997,8178,62,8,5,3,1,0,1
5431,8997,8722,38,2,0,2,0,0,0
5432,8998,9823,66,8,4,4,1,1,0
5433,8998,10189,34,2,0,2,1,1,0
5434,9000,9789,63,7,7,0,2,2,0
5435,9000,9904,37,8,3,5,1,0,1
5436,9003,8350,48,8,4,4,1,1,0
5437,9003,9905,52,4,1,3,4,1,3
5438,9010,9790,47,6,2,4,6,4,2
5439,9010,10269,53,6,4,2,0,0,0
5440,9017,9790,52,10,5,5,2,1,1
5441,9017,10189,48,2,0,2,0,0,0
5442,9018,8697,58,6,4,2,2,2,0
5443,9018,9904,42,5,1,4,1,0,1
5444,9021,8350,52,8,2,6,3,1,2
5445,9021,10269,48,3,0,3,0,0,0
5446,9022,8226,45,6,4,2,2,1,1
5447,9022,9823,55,2,0,2,1,0,1
5448,9023,8177,46,2,1,1,1,0,1
5449,9023,8722,54,2,1,1,0,0,0
5450,9026,9789,51,5,4,1,1,0,1
5451,9026,8697,49,10,3,7,0,0,0
5452,9028,8358,65,7,5,2,3,1,2
5453,9028,9790,35,5,2,3,0,0,0
5454,9030,8722,46,3,2,1,3,0,3
5455,9030,9904,54,7,3,4,0,0,0
5456,9645,8721,32,4,2,2,5,4,1
5457,9645,9823,68,14,7,7,0,0,0
5458,9649,10189,54,7,3,4,1,1,0
5459,9649,9904,46,3,2,1,2,1,1
5460,9650,8177,56,6,4,2,2,2,0
5461,9650,8697,44,2,0,2,2,2,0
5462,9651,9810,38,5,2,3,1,0,1
5463,9651,8358,62,9,2,7,0,0,0
5464,9652,9790,56,8,4,4,3,1,2
5465,9652,8722,44,5,2,3,2,0,2
5466,9654,9823,56,14,7,7,5,3,2
5467,9654,9789,44,2,1,1,1,0,1
5468,9655,8406,51,11,6,5,5,3,2
5469,9655,10189,49,9,2,7,0,0,0
5470,9656,8226,49,7,5,2,1,0,1
5471,9656,9788,51,6,2,4,2,0,2
5472,9657,9905,58,12,3,9,1,0,1
5473,9657,8697,42,4,2,2,0,0,0
5474,9658,9904,65,8,3,5,3,3,0
5475,9658,9810,35,5,1,4,1,0,1
5476,9659,10269,57,4,3,1,1,1,0
5477,9659,8721,43,4,0,4,0,0,0
5478,9662,8460,52,5,3,2,1,0,1
5479,9662,8177,48,3,2,1,0,0,0
5480,9665,9790,38,7,3,4,2,1,1
5481,9665,8721,62,7,4,3,1,1,0
5482,9666,8406,44,4,3,1,1,1,0
5483,9666,8460,56,6,5,1,2,0,2
5484,9668,9904,56,4,3,1,1,0,1
5485,9668,8177,44,2,2,0,1,0,1
5486,9669,8697,47,2,1,1,3,2,1
5487,9669,10269,53,1,1,0,3,1,2
5488,9670,9823,65,11,4,7,3,2,1
5489,9670,9810,35,3,2,1,1,1,0
5490,9671,8358,53,8,3,5,4,2,2
5491,9671,10189,47,4,3,1,1,0,1
5492,9672,9823,65,6,2,4,4,4,0
5493,9672,8226,35,6,3,3,0,0,0
5494,9674,9788,53,4,2,2,3,2,1
5495,9674,9810,47,11,4,7,2,1,1
5496,9675,8358,38,6,2,4,2,1,1
5497,9675,9905,62,2,1,1,1,1,0
5498,9676,9904,58,6,4,2,2,0,2
5499,9676,8178,42,6,1,5,1,0,1
5500,9677,10269,44,3,1,2,3,1,2
5501,9677,8406,56,10,3,7,1,0,1
5502,9678,9790,63,5,3,2,2,1,1
5503,9678,8697,37,8,4,4,1,0,1
5504,9680,8460,40,2,1,1,1,1,0
5505,9680,9789,60,4,1,3,5,1,4
5506,9682,8178,64,13,8,5,3,2,1
5507,9682,8722,36,0,0,0,1,1,0
5508,9683,9788,64,7,5,2,1,1,0
5509,9683,8721,36,13,5,8,0,0,0
5510,9684,8406,52,5,3,2,1,1,0
5511,9684,9790,48,3,0,3,3,0,3
5512,9685,8226,52,4,1,3,2,2,0
5513,9685,9904,48,2,1,1,0,0,0
5514,9686,9823,74,6,4,2,3,2,1
5515,9686,8177,26,1,0,1,2,1,1
5516,9689,8358,57,10,6,4,3,2,1
5517,9689,10269,43,8,2,6,1,0,1
5518,9690,8178,32,1,1,0,3,1,2
5519,9690,9823,68,6,2,4,3,2,1
5520,9691,9789,47,12,3,9,3,0,3
5521,9691,8226,53,4,2,2,1,0,1
5522,9692,8177,35,4,2,2,3,1,2
5523,9692,9788,65,9,4,5,1,0,1
5524,9697,8722,38,6,4,2,1,0,1
5525,9697,8406,62,3,1,2,1,0,1
5526,9698,8460,64,11,6,5,2,1,1
5527,9698,8358,36,1,0,1,1,1,0
5528,9699,10189,54,6,2,4,1,0,1
5529,9699,8722,46,3,0,3,1,0,1
5530,9701,8721,68,10,3,7,1,1,0
5531,9701,8460,32,2,1,1,5,2,3
5532,9705,8177,38,2,2,0,1,1,0
5533,9705,9789,62,7,1,6,1,0,1
5534,9707,9790,57,5,2,3,2,1,1
5535,9707,8358,43,5,1,4,1,0,1
5536,9708,9823,78,15,7,8,2,2,0
5537,9708,8358,22,1,0,1,0,0,0
5538,9709,8721,64,6,4,2,1,1,0
5539,9709,9789,36,8,1,7,0,0,0
5540,9710,8697,34,5,3,2,4,2,2
5541,9710,9788,66,4,0,4,1,1,0
5542,9713,9810,75,8,1,7,1,1,0
5543,9713,8177,25,1,0,1,0,0,0
5544,9714,10269,45,7,5,2,2,1,1
5545,9714,9790,55,4,0,4,3,1,2
5546,9715,9905,49,4,2,2,1,0,1
5547,9715,8722,51,2,0,2,0,0,0
5548,9716,10189,55,9,4,5,1,1,0
5549,9716,8460,45,6,1,5,3,2,1
5550,9718,8178,52,9,2,7,1,1,0
5551,9718,9810,48,5,4,1,2,1,1
5552,9720,9823,66,7,2,5,1,1,0
5553,9720,9905,34,5,2,3,2,0,2
5554,9721,9788,38,7,2,5,3,1,2
5555,9721,8406,62,10,3,7,0,0,0
5556,9723,8697,36,4,3,1,1,0,1
5557,9723,9789,64,8,3,5,0,0,0
5558,9727,8178,60,5,5,0,3,1,2
5559,9727,9789,40,3,2,1,0,0,0
5560,9728,9823,68,7,4,3,2,1,1
5561,9728,8721,32,2,0,2,3,0,3
5562,9729,9905,55,7,2,5,1,1,0
5563,9729,8460,45,2,2,0,3,1,2
5564,9732,9810,48,5,5,0,1,1,0
5565,9732,8358,52,6,1,5,1,0,1
5566,9733,9788,61,2,2,0,1,1,0
5567,9733,10269,39,4,3,1,0,0,0
5568,9734,9790,49,3,2,1,2,1,1
5569,9734,8722,51,5,2,3,0,0,0
5570,9735,10189,39,4,4,0,3,1,2
5571,9735,9823,61,2,1,1,0,0,0
5572,9736,8406,54,2,1,1,1,0,1
5573,9736,9789,46,9,2,7,1,0,1
5574,9737,9788,44,4,4,0,2,0,2
5575,9737,8358,56,9,8,1,1,0,1
5576,9738,8697,40,5,2,3,2,1,1
5577,9738,8226,60,5,3,2,0,0,0
5578,9739,9904,56,4,1,3,1,1,0
5579,9739,9905,44,9,2,7,1,0,1
5580,9741,8721,51,3,2,1,2,1,1
5581,9741,9810,49,6,1,5,2,1,1
5582,9743,8460,65,7,5,2,1,1,0
5583,9743,9790,35,3,1,2,1,0,1
5584,9744,9823,60,4,3,1,1,1,0
5585,9744,10189,40,3,0,3,1,0,1
5586,9745,8178,70,7,6,1,1,1,0
5587,9745,8177,30,1,1,0,1,1,0
5588,9746,8721,58,10,5,5,3,2,1
5589,9746,9810,42,5,2,3,0,0,0
5590,9747,9904,47,8,4,4,1,1,0
5591,9747,9905,53,4,0,4,1,0,1
5592,9749,8226,53,5,3,2,4,2,2
5593,9749,8697,47,4,3,1,2,0,2
5594,9750,9788,47,3,3,0,1,1,0
5595,9750,8358,53,5,2,3,0,0,0
5596,9751,10269,68,9,4,5,2,1,1
5597,9751,8722,32,1,1,0,0,0,0
5598,9752,8460,40,3,3,0,2,2,0
5599,9752,9790,60,3,1,2,0,0,0
5600,9753,9788,70,6,3,3,3,2,1
5601,9753,10189,30,4,2,2,2,1,1
5602,9755,9905,57,3,1,2,2,0,2
5603,9755,8177,43,3,1,2,0,0,0
5604,9756,9810,57,4,2,2,3,1,2
5605,9756,8406,43,5,3,2,1,0,1
5606,9757,8697,41,3,2,1,2,1,1
5607,9757,8178,59,5,3,2,1,0,1
5608,9759,10269,27,1,1,0,1,1,0
5609,9759,9823,73,2,0,2,4,0,4
5610,9760,9904,68,5,2,3,1,1,0
5611,9760,9790,32,2,0,2,1,0,1
5612,9762,9823,70,12,6,6,1,0,1
5613,9762,9790,30,3,1,2,1,0,1
5614,9763,9789,59,8,5,3,1,1,0
5615,9763,9905,41,2,1,1,3,0,3
5616,9765,9788,58,15,6,9,2,0,2
5617,9765,8722,42,6,4,2,0,0,0
5618,9766,8226,40,10,2,8,1,1,0
5619,9766,10269,60,4,2,2,1,0,1
5620,9769,8697,41,6,4,2,1,1,0
5621,9769,8406,59,3,0,3,2,1,1
5622,9770,9810,55,3,2,1,2,1,1
5623,9770,10189,45,7,3,4,2,0,2
5624,9774,8178,43,10,5,5,2,1,1
5625,9774,8406,57,8,2,6,2,1,1
5626,9776,9789,59,6,4,2,1,1,0
5627,9776,10269,41,0,0,0,0,0,0
5628,9779,8460,31,4,2,2,3,2,1
5629,9779,9823,69,6,2,4,1,0,1
5630,9780,9823,80,11,6,5,2,1,1
5631,9780,8722,20,5,1,4,1,0,1
5632,9785,9904,48,6,4,2,2,1,1
5633,9785,10269,52,1,0,1,4,1,3
5634,9787,8721,62,3,3,0,5,1,4
5635,9787,8697,38,5,2,3,0,0,0
5636,9789,8226,36,6,3,3,3,1,2
5637,9789,10189,64,4,3,1,1,0,1
5638,9790,9905,44,7,2,5,5,1,4
5639,9790,9788,56,2,0,2,0,0,0
5640,9792,9823,72,3,1,2,2,0,2
5641,9792,9904,28,0,0,0,0,0,0
5642,9795,9790,38,2,1,1,2,0,2
5643,9795,9789,62,4,3,1,0,0,0
5644,9796,8722,32,2,1,1,5,2,3
5645,9796,9810,68,4,0,4,1,0,1
5646,9797,8178,62,3,1,2,3,2,1
5647,9797,8460,38,6,3,3,1,1,0
5648,9798,9789,69,5,2,3,1,1,0
5649,9798,8722,31,4,2,2,0,0,0
5650,9799,10269,46,8,4,4,3,1,2
5651,9799,8178,54,4,0,4,0,0,0
5652,9801,9788,72,11,6,5,2,1,1
5653,9801,9904,28,3,1,2,0,0,0
5654,9802,9905,43,8,4,4,2,1,1
5655,9802,8406,57,4,1,3,0,0,0
5656,9803,8226,65,8,2,6,2,1,1
5657,9803,9790,35,6,1,5,0,0,0
5658,9804,10189,69,5,2,3,3,1,2
5659,9804,8177,31,8,1,7,3,1,2
5660,9805,9823,71,4,4,0,2,0,2
5661,9805,8697,29,4,1,3,1,0,1
5662,9806,9810,63,3,3,0,1,0,1
5663,9806,8460,37,4,1,3,1,0,1
5664,9807,9823,67,11,6,5,3,2,1
5665,9807,9788,33,2,0,2,1,1,0
5666,9808,10189,53,6,2,4,2,1,1
5667,9808,8178,47,9,5,4,0,0,0
5668,9809,9905,42,8,2,6,1,1,0
5669,9809,8721,58,2,0,2,3,1,2
5670,9810,9789,47,5,2,3,1,1,0
5671,9810,9904,53,7,3,4,0,0,0
5672,9812,9810,53,6,3,3,2,0,2
5673,9812,10269,47,2,0,2,1,0,1
5674,9814,8697,49,4,2,2,1,1,0
5675,9814,8722,51,4,1,3,0,0,0
5676,9816,9823,59,1,1,0,3,1,2
5677,9816,9789,41,3,0,3,0,0,0
5678,9817,8178,51,8,2,6,5,1,4
5679,9817,9790,49,1,0,1,0,0,0
5680,9818,10269,49,5,3,2,1,0,1
5681,9818,8721,51,10,4,6,1,0,1
5682,9819,8406,43,9,3,6,2,1,1
5683,9819,10189,57,6,1,5,2,2,0
5684,9820,8226,30,5,1,4,2,0,2
5685,9820,9788,70,4,2,2,2,0,2
5686,9821,8177,58,4,1,3,1,0,1
5687,9821,8460,42,3,0,3,1,0,1
5688,9822,8697,51,5,2,3,2,1,1
5689,9822,9905,49,8,2,6,2,0,2
5690,9823,9904,64,10,4,6,1,1,0
5691,9823,9810,36,6,2,4,2,0,2
5692,9824,8722,48,7,1,6,2,0,2
5693,9824,8358,52,5,2,3,0,0,0
5694,9825,9823,61,9,6,3,2,2,0
5695,9825,9810,39,1,1,0,0,0,0
5696,9826,10189,65,11,1,10,2,1,1
5697,9826,8358,35,6,2,4,2,1,1
5698,9827,9788,48,4,1,3,1,0,1
5699,9827,9789,52,8,5,3,0,0,0
5700,9829,9904,62,4,2,2,3,1,2
5701,9829,8177,38,5,2,3,0,0,0
5702,9831,8721,45,9,4,5,1,0,1
5703,9831,9790,55,0,0,0,0,0,0
5704,9832,8226,54,11,8,3,3,1,2
5705,9832,8722,46,7,5,2,1,1,0
5706,9834,9789,62,8,4,4,1,0,1
5707,9834,8460,38,1,1,0,2,0,2
5708,9835,8178,55,13,9,4,3,2,1
5709,9835,9904,45,2,1,1,0,0,0
5710,9836,8721,48,13,7,6,3,0,3
5711,9836,10189,52,1,1,0,0,0,0
5712,9837,10269,38,8,4,4,3,2,1
5713,9837,8406,62,4,2,2,0,0,0
5714,9838,8226,26,3,3,0,1,1,0
5715,9838,9823,74,13,3,10,0,0,0
5716,9841,9788,56,6,3,3,1,1,0
5717,9841,9810,44,9,5,4,2,1,1
5718,9843,9823,64,5,3,2,3,3,0
5719,9843,10269,36,1,0,1,3,0,3
5720,9844,8358,32,2,1,1,4,2,2
5721,9844,9789,68,3,2,1,1,1,0
5722,9845,8178,54,12,8,4,2,0,2
5723,9845,8697,46,2,0,2,0,0,0
5724,9848,9904,60,3,1,2,2,2,0
5725,9848,9790,40,3,1,2,2,0,2
5726,9849,9905,54,2,2,0,1,1,0
5727,9849,8177,46,9,5,4,1,0,1
5728,9851,8460,47,5,4,1,5,2,3
5729,9851,8722,53,1,0,1,1,0,1
5730,9855,10189,52,6,4,2,2,2,0
5731,9855,9905,48,2,1,1,1,1,0
5732,9856,9904,53,5,3,2,2,2,0
5733,9856,8226,47,3,1,2,2,0,2
5734,9857,10269,57,3,2,1,1,0,1
5735,9857,8358,43,8,2,6,1,0,1
5736,9859,8178,57,5,5,0,1,1,0
5737,9859,8722,43,4,1,3,2,1,1
5738,9862,9823,54,7,3,4,1,0,1
5739,9862,8178,46,9,4,5,0,0,0
5740,9863,9904,42,8,2,6,1,1,0
5741,9863,8721,58,9,4,5,3,1,2
5742,9864,9905,55,3,2,1,1,1,0
5743,9864,9790,45,7,2,5,0,0,0
5744,9866,8226,49,4,3,1,1,1,0
5745,9866,9789,51,5,1,4,0,0,0
5746,9867,9788,75,6,3,3,2,2,0
5747,9867,8177,25,4,1,3,1,1,0
5748,9869,8460,35,5,4,1,3,2,1
5749,9869,8358,65,9,5,4,1,0,1
5750,9870,8406,30,3,2,1,2,1,1
5751,9870,9823,70,6,3,3,2,2,0
5752,9871,9789,51,7,3,4,2,1,1
5753,9871,8177,49,2,0,2,3,2,1
5754,9872,8178,41,6,4,2,3,2,1
5755,9872,9788,59,4,3,1,1,0,1
5756,9873,8697,45,4,3,1,1,0,1
5757,9873,9904,55,2,0,2,0,0,0
5758,9876,9790,54,9,3,6,2,1,1
5759,9876,8358,46,9,3,6,0,0,0
5760,9877,10189,58,2,2,0,3,2,1
5761,9877,8722,42,3,1,2,1,1,0
5762,9878,8460,52,5,2,3,1,1,0
5763,9878,8721,48,3,0,3,0,0,0
5764,9881,9789,52,9,5,4,3,2,1
5765,9881,8721,48,7,3,4,0,0,0
5766,9885,8697,34,10,5,5,6,4,2
5767,9885,9788,66,5,4,1,2,1,1
5768,9886,9823,76,6,3,3,3,1,2
5769,9886,8358,24,2,2,0,4,2,2
5770,9887,10269,64,11,5,6,2,2,0
5771,9887,9790,36,3,2,1,1,1,0
5772,9892,9904,53,8,3,5,4,1,3
5773,9892,8358,47,4,2,2,1,0,1
5774,9893,8178,51,10,5,5,3,1,2
5775,9893,9810,49,2,1,1,0,0,0
5776,9894,9790,62,6,3,3,2,0,2
5777,9894,10189,38,6,2,4,0,0,0
5778,9895,8722,40,4,4,0,1,0,1
5779,9895,8721,60,3,1,2,0,0,0
5780,9896,10269,54,5,3,2,1,1,0
5781,9896,8460,46,5,1,4,3,1,2
5782,9897,9810,35,6,2,4,1,1,0
5783,9897,10189,65,2,2,0,5,0,5
5784,9898,8178,41,5,3,2,4,4,0
5785,9898,8721,59,7,3,4,2,0,2
5786,9900,8406,56,5,3,2,1,1,0
5787,9900,8697,44,5,2,3,3,2,1
5788,9901,8358,55,9,4,5,2,1,1
5789,9901,8177,45,4,2,2,0,0,0
5790,9902,10269,66,4,2,2,1,1,0
5791,9902,8226,34,4,0,4,1,0,1
5792,9904,9788,66,4,2,2,1,0,1
5793,9904,8722,34,7,3,4,2,0,2
5794,9905,8460,38,8,3,5,1,1,0
5795,9905,9904,62,8,3,5,2,1,1
5796,9908,8406,55,5,1,4,1,1,0
5797,9908,8178,45,3,0,3,1,0,1
5798,9909,9788,54,14,3,11,3,1,2
5799,9909,9790,46,5,2,3,1,1,0
5800,9910,8226,54,6,2,4,3,1,2
5801,9910,8358,46,2,1,1,0,0,0
5802,9913,8697,47,6,4,2,5,2,3
5803,9913,10189,53,1,0,1,1,1,0
5804,9916,8697,44,5,1,4,3,1,2
5805,9916,8721,56,9,4,5,0,0,0
5806,9919,8358,52,5,3,2,3,2,1
5807,9919,8178,48,7,1,6,0,0,0
5808,9920,9904,44,2,1,1,3,1,2
5809,9920,10269,56,8,3,5,0,0,0
5810,9921,9790,70,9,4,5,3,2,1
5811,9921,9810,30,3,1,2,3,1,2
5812,9922,9823,69,12,6,6,2,1,1
5813,9922,8722,31,4,2,2,1,0,1
5814,9924,9823,66,8,3,5,4,2,2
5815,9924,9904,34,3,1,2,2,1,1
5816,9927,8406,43,2,2,0,1,1,0
5817,9927,8721,57,5,1,4,1,0,1
5818,9928,9788,65,11,3,8,2,2,0
5819,9928,9905,35,3,2,1,0,0,0
5820,9929,8226,39,12,7,5,1,1,0
5821,9929,10189,61,4,4,0,0,0,0
5822,9930,10269,42,4,2,2,5,1,4
5823,9930,8177,58,7,7,0,1,1,0
5824,9933,9823,76,7,3,4,1,1,0
5825,9933,8697,24,0,0,0,0,0,0
5826,9934,8177,56,9,4,5,1,1,0
5827,9934,10189,44,2,0,2,1,0,1
5828,9935,9905,49,6,5,1,3,2,1
5829,9935,8406,51,8,2,6,1,0,1
5830,9936,9904,53,8,4,4,2,0,2
5831,9936,9788,47,2,1,1,0,0,0
5832,9937,8358,48,9,5,4,1,0,1
5833,9937,8721,52,9,4,5,0,0,0
5834,9942,9789,53,5,2,3,2,0,2
5835,9942,9904,47,2,0,2,0,0,0
5836,9943,8178,57,13,7,6,1,0,1
5837,9943,10189,43,3,2,1,1,0,1
5838,9944,9905,45,8,4,4,1,0,1
5839,9944,8721,55,7,3,4,0,0,0
5840,9945,9823,70,13,5,8,2,2,0
5841,9945,9788,30,6,1,5,1,0,1
5842,9948,9790,56,4,1,3,1,0,1
5843,9948,8177,44,4,3,1,0,0,0
5844,9952,9788,42,2,1,1,1,1,0
5845,9952,9789,58,5,4,1,0,0,0
5846,9953,8178,59,12,6,6,3,2,1
5847,9953,8226,41,2,1,1,2,0,2
5848,9954,9810,40,7,1,6,1,1,0
5849,9954,8721,60,2,0,2,0,0,0
5850,9958,9905,52,7,5,2,2,1,1
5851,9958,8234,48,5,3,2,4,0,4
5852,9959,9904,66,4,3,1,3,1,2
