,match_id,team_id,possession_only_second_half,shots_on,shots_on_first_half,shots_on_second_half,goals,goals_first_half,goals_second_half
7742,22118,9783,62,5,2,3,2,2,0
7743,22118,8558,38,3,2,1,1,0,1
7744,22119,8633,44,10,6,4,2,2,0
7745,22119,9868,56,3,2,1,2,2,0
7746,22122,8302,48,2,2,0,1,1,0
7747,22122,8371,52,4,1,3,0,0,0
7748,22124,10267,64,14,6,8,2,2,0
7749,22124,9869,36,3,0,3,0,0,0
7750,22132,9906,59,8,4,4,1,1,0
7751,22132,9783,41,2,0,2,2,0,2
7752,22133,8696,44,2,1,1,1,1,0
7753,22133,8633,56,6,1,5,0,0,0
7754,22134,8634,59,9,5,4,2,1,1
7755,22134,8315,41,4,1,3,1,0,1
7756,22142,8558,53,5,3,2,1,1,0
7757,22142,9906,47,3,2,1,2,0,2
7758,22144,8634,53,4,2,2,2,1,1
7759,22144,8633,47,10,1,9,1,0,1
7760,22146,8661,41,8,4,4,1,1,0
7761,22146,10267,59,3,1,2,0,0,0
7762,22148,10281,28,7,4,3,1,1,0
7763,22148,8302,72,2,0,2,1,0,1
7764,22150,8305,44,4,3,1,1,1,0
7765,22150,10205,56,4,2,2,0,0,0
7766,22153,9783,30,2,1,1,2,1,1
7767,22153,8634,70,10,6,4,1,0,1
7768,22154,8633,57,18,9,9,3,2,1
7769,22154,9865,43,5,2,3,0,0,0
7770,22155,10267,66,6,2,4,2,0,2
7771,22155,8315,34,3,1,2,0,0,0
7772,22158,10281,46,1,1,0,2,1,1
7773,22158,9864,54,0,0,0,0,0,0
7774,22161,10205,39,4,3,1,2,2,0
7775,22161,9906,61,5,2,3,1,0,1
7776,22163,8558,41,3,3,0,3,2,1
7777,22163,8634,59,3,1,2,1,0,1
7778,22165,8633,49,10,6,4,2,1,1
7779,22165,10267,51,2,1,1,0,0,0
7780,22166,8315,57,7,2,5,1,0,1
7781,22166,8394,43,2,1,1,0,0,0
7782,22169,8305,62,6,1,5,1,1,0
7783,22169,8302,38,5,0,5,1,0,1
7784,22170,9906,51,5,4,1,3,0,3
7785,22170,9867,49,3,2,1,0,0,0
7786,22172,8634,66,7,2,5,1,0,1
7787,22172,9868,34,3,1,2,0,0,0
7788,22174,10267,59,7,2,5,3,2,1
7789,22174,9783,41,2,1,1,2,2,0
7790,22175,8633,66,10,3,7,2,1,1
7791,22175,8394,34,2,0,2,0,0,0
7792,22180,8302,49,3,2,1,4,3,1
7793,22180,9906,51,2,2,0,1,0,1
7794,22182,8634,59,5,4,1,2,1,1
7795,22182,10205,41,3,1,2,1,0,1
7796,22184,10267,62,6,4,2,1,1,0
7797,22184,8558,38,2,1,1,0,0,0
7798,22185,9783,52,5,1,4,1,0,1
7799,22185,8394,48,1,1,0,1,0,1
7800,22186,8633,59,10,4,6,2,2,0
7801,22186,8371,41,5,2,3,4,2,2
7802,22187,8315,61,4,2,2,2,2,0
7803,22187,8661,39,6,3,3,1,1,0
7804,22191,8634,79,5,3,2,2,1,1
7805,22191,9867,21,2,1,1,2,1,1
7806,22193,10267,58,6,4,2,1,0,1
7807,22193,9868,42,2,2,0,0,0,0
7808,22196,8633,64,5,4,1,3,1,2
7809,22196,8661,36,3,3,0,0,0,0
7810,22199,9906,60,2,1,1,3,2,1
7811,22199,9869,40,0,0,0,2,2,0
7812,22201,8634,63,4,1,3,1,1,0
7813,22201,8302,37,3,2,1,3,1,2
7814,22203,10205,38,5,3,2,1,1,0
7815,22203,10267,62,5,2,3,2,1,1
7816,22206,8661,66,3,2,1,1,0,1
7817,22206,9783,34,4,2,2,0,0,0
7818,22207,8315,28,3,2,1,6,1,5
7819,22207,8633,72,15,8,7,0,0,0
7820,22209,8696,59,9,8,1,1,1,0
7821,22209,9869,41,5,1,4,4,2,2
7822,22210,10281,15,5,2,3,3,3,0
7823,22210,8634,85,6,6,0,1,0,1
7824,22211,9865,59,4,1,3,2,1,1
7825,22211,8302,41,3,2,1,2,1,1
7826,22213,8394,51,3,2,1,1,0,1
7827,22213,10205,49,7,4,3,0,0,0
7828,22217,9864,39,2,1,1,3,1,2
7829,22217,8633,61,9,3,6,3,1,2
7830,22220,8633,52,9,4,5,2,0,2
7831,22220,10205,48,6,1,5,0,0,0
7832,22227,8634,71,7,2,5,1,1,0
7833,22227,8696,29,1,0,1,3,0,3
7834,22230,8633,48,10,4,6,4,2,2
7835,22230,9867,52,8,3,5,0,0,0
7836,22235,10267,52,8,2,6,2,0,2
7837,22235,9906,48,4,0,4,0,0,0
7838,22241,8302,45,14,5,9,3,2,1
7839,22241,8633,55,4,2,2,0,0,0
7840,22246,8696,54,5,2,3,2,1,1
7841,22246,10267,46,3,2,1,0,0,0
7842,22247,8634,70,10,4,6,4,2,2
7843,22247,9865,30,0,0,0,3,0,3
7844,22251,10281,49,11,3,8,2,1,1
7845,22251,8633,51,5,0,5,1,0,1
7846,22256,10267,25,4,1,3,2,2,0
7847,22256,8634,75,6,2,4,2,1,1
7848,22260,8558,41,2,1,1,2,0,2
7849,22260,8302,59,13,7,6,0,0,0
7850,22262,8633,64,9,5,4,2,1,1
7851,22262,9869,36,4,3,1,1,0,1
7852,22266,8634,77,9,6,3,3,3,0
7853,22266,8394,23,5,1,4,0,0,0
7854,22272,8633,42,14,8,6,3,1,2
7855,22272,8305,58,8,3,5,0,0,0
7856,22275,8634,75,11,6,5,1,0,1
7857,22275,8371,25,0,0,0,0,0,0
7858,22281,10267,59,9,6,3,3,1,2
7859,22281,9864,41,6,2,4,2,0,2
7860,22287,8633,65,11,2,9,1,0,1
7861,22287,8661,35,3,1,2,1,0,1
7862,22289,8302,65,9,5,4,1,0,1
7863,22289,10267,35,7,3,4,1,0,1
7864,22291,10205,53,10,5,5,3,1,2
7865,22291,8315,47,6,1,5,1,0,1
7866,22296,8558,43,6,4,2,2,2,0
7867,22296,9864,57,4,2,2,0,0,0
7868,22309,8305,60,7,5,2,1,1,0
7869,22309,8394,40,5,2,3,0,0,0
7870,22311,8634,76,9,3,6,1,0,1
7871,22311,9865,24,3,1,2,2,0,2
7872,22312,8315,48,9,6,3,7,1,6
7873,22312,8633,52,4,2,2,1,0,1
7874,22319,8394,37,5,3,2,1,0,1
7875,22319,10205,63,5,2,3,0,0,0
7876,22320,10267,52,3,2,1,2,0,2
7877,22320,9865,48,2,1,1,0,0,0
7878,22322,8371,60,4,2,2,3,2,1
7879,22322,8315,40,3,2,1,0,0,0
7880,22331,10267,55,7,2,5,2,2,0
7881,22331,8633,45,10,6,4,1,0,1
7882,22332,8371,36,2,1,1,2,2,0
7883,22332,8634,64,6,1,5,0,0,0
7884,22339,8302,61,2,1,1,2,2,0
7885,22339,9865,39,3,3,0,0,0,0
7886,22341,10267,44,7,6,1,2,0,2
7887,22341,8371,56,3,0,3,0,0,0
7888,22345,9906,46,3,3,0,2,1,1
7889,22345,9783,54,1,1,0,1,1,0
7890,22349,8305,54,7,3,4,1,1,0
7891,22349,9865,46,7,6,1,0,0,0
7892,22362,10267,47,7,4,3,2,1,1
7893,22362,8558,53,4,1,3,1,0,1
7894,22363,8634,75,12,8,4,2,2,0
7895,22363,8581,25,2,1,1,0,0,0
7896,22368,9865,63,2,1,1,2,2,0
7897,22368,8661,37,5,0,5,1,0,1
7898,22369,10205,44,4,2,2,1,1,0
7899,22369,8633,56,5,1,4,1,0,1
7900,22373,8581,43,6,6,0,2,0,2
7901,22373,10267,57,6,3,3,0,0,0
7902,22390,8634,71,7,2,5,8,4,4
7903,22390,10278,29,4,1,3,2,0,2
7904,22393,8302,62,14,4,10,2,1,1
7905,22393,9783,38,4,2,2,0,0,0
7906,22395,8558,57,9,6,3,1,1,0
7907,22395,10205,43,7,2,5,1,1,0
7908,22397,8371,45,1,1,0,3,1,2
7909,22397,8633,55,7,3,4,1,0,1
7910,22405,10205,51,10,5,5,2,1,1
7911,22405,8560,49,2,2,0,1,1,0
7912,22407,8633,66,10,4,6,1,1,0
7913,22407,8661,34,2,0,2,0,0,0
7914,22408,9869,35,2,1,1,3,1,2
7915,22408,8661,65,3,0,3,2,1,1
7916,22410,8634,66,9,6,3,3,0,3
7917,22410,10278,34,2,1,1,0,0,0
7918,22413,8302,51,3,1,2,1,1,0
7919,22413,9783,49,1,0,1,1,1,0
7920,22424,8581,40,6,4,2,2,0,2
7921,22424,10205,60,10,4,6,0,0,0
7922,22440,9906,40,7,6,1,1,0,1
7923,22440,8394,60,4,2,2,0,0,0
7924,22445,8581,34,2,2,0,4,1,3
7925,22445,8633,66,12,5,7,1,0,1
7926,22448,8661,26,5,3,2,1,1,0
7927,22448,8634,74,2,2,0,1,0,1
7928,22453,8696,49,7,4,3,3,1,2
7929,22453,10205,51,9,6,3,0,0,0
7930,22455,8633,63,13,3,10,2,1,1
7931,22455,9783,37,2,2,0,0,0,0
7932,22469,8634,77,13,6,7,3,2,1
7933,22469,8394,23,1,0,1,1,0,1
7934,22470,8315,39,5,2,3,1,0,1
7935,22470,8302,61,3,0,3,1,0,1
7936,22472,10205,48,3,1,2,2,2,0
7937,22472,9906,52,5,0,5,2,1,1
7938,22480,8302,39,3,1,2,1,1,0
7939,22480,8634,61,6,1,5,6,4,2
7940,22482,9906,51,10,3,7,3,2,1
7941,22482,9865,49,6,3,3,0,0,0
7942,22488,8661,57,3,3,0,2,2,0
7943,22488,8394,43,1,0,1,1,0,1
7944,22498,8315,51,10,1,9,1,1,0
7945,22498,9869,49,3,3,0,0,0,0
7946,22499,8634,68,10,3,7,2,2,0
7947,22499,9906,32,5,3,2,2,1,1
7948,22500,10278,60,9,6,3,2,1,1
7949,22500,10267,40,2,1,1,1,1,0
7950,22502,9864,51,5,4,1,1,1,0
7951,22502,8302,49,7,5,2,0,0,0
7952,22506,8633,56,8,3,5,4,1,3
7953,22506,8560,44,2,0,2,1,0,1
7954,22509,8305,46,5,2,3,2,0,2
7955,22509,10267,54,3,2,1,1,0,1
7956,22510,10205,30,2,1,1,3,0,3
7957,22510,8634,70,7,3,4,0,0,0
7958,22519,8305,60,6,4,2,1,0,1
7959,22519,8394,40,6,1,5,0,0,0
7960,22522,8315,56,6,4,2,2,2,0
7961,22522,8633,44,4,2,2,0,0,0
7962,22529,8394,49,9,4,5,4,2,2
7963,22529,10205,51,6,4,2,0,0,0
7964,22550,8394,38,2,2,0,2,2,0
7965,22550,8633,62,9,1,8,4,3,1
7966,22558,8661,45,5,3,2,4,2,2
7967,22558,10205,55,2,0,2,0,0,0
7968,22562,8560,46,4,3,1,1,1,0
7969,22562,10267,54,1,0,1,0,0,0
7970,22576,8696,44,5,3,2,2,1,1
7971,22576,9906,56,3,2,1,1,0,1
7972,22584,9783,27,5,2,3,1,1,0
7973,22584,8634,73,2,0,2,1,0,1
7974,22590,8560,63,7,6,1,3,1,2
7975,22590,8305,37,2,2,0,2,1,1
7976,22593,9783,41,7,2,5,1,0,1
7977,22593,10267,59,6,3,3,1,0,1
7978,22598,8661,57,6,4,2,3,1,2
7979,22598,8315,43,5,2,3,0,0,0
7980,22599,8634,72,7,4,3,8,2,6
7981,22599,9869,28,1,1,0,0,0,0
7982,22600,9906,34,2,0,2,2,1,1
7983,22600,10267,66,5,0,5,1,1,0
7984,22606,8633,66,13,8,5,1,1,0
7985,22606,8558,34,4,0,4,1,0,1
7986,22608,8634,71,12,4,8,3,1,2
7987,22608,8315,29,2,1,1,1,0,1
7988,22610,9906,44,4,2,2,2,2,0
7989,22610,8394,56,11,2,9,2,0,2
7990,22611,8302,62,7,5,2,2,1,1
7991,22611,10278,38,4,1,3,0,0,0
7992,22615,8633,72,12,5,7,2,0,2
7993,22615,8581,28,2,1,1,1,0,1
7994,22618,8634,72,9,4,5,1,0,1
7995,22618,8661,28,4,1,3,0,0,0
7996,22619,10267,49,5,1,4,3,0,3
7997,22619,8315,51,2,0,2,0,0,0
7998,22621,8302,45,9,8,1,4,2,2
7999,22621,9906,55,6,4,2,2,1,1
8000,22625,8633,60,8,6,2,3,3,0
8001,22625,9783,40,1,0,1,0,0,0
8002,22629,8394,40,4,2,2,2,1,1
8003,22629,8315,60,7,1,6,3,1,2
8004,22630,9869,27,5,3,2,3,0,3
8005,22630,8302,73,3,3,0,2,0,2
8006,22637,8558,39,6,2,4,3,2,1
8007,22637,8661,61,4,1,3,0,0,0
8008,22640,8315,49,4,2,2,2,2,0
8009,22640,8302,51,5,3,2,0,0,0
8010,22642,9906,59,4,2,2,1,1,0
8011,22642,10205,41,3,1,2,0,0,0
8012,22646,8560,48,4,1,3,1,1,0
8013,22646,9783,52,3,0,3,5,3,2
8014,22650,8315,37,6,3,3,4,2,2
8015,22650,8305,63,3,0,3,0,0,0
8016,22681,8633,54,7,7,0,2,0,2
8017,22681,8560,46,2,0,2,0,0,0
8018,22684,8302,57,11,3,8,1,0,1
8019,22684,7878,43,4,2,2,0,0,0
8020,22685,10267,49,4,2,2,2,2,0
8021,22685,8305,51,5,5,0,0,0,0
8022,22691,10205,44,4,1,3,3,2,1
8023,22691,8558,56,7,4,3,0,0,0
8024,22698,8558,58,10,2,8,7,4,3
8025,22698,8560,42,1,1,0,0,0,0
8026,22701,8603,58,10,5,5,2,0,2
8027,22701,10205,42,5,1,4,1,0,1
8028,22702,8315,61,3,2,1,4,3,1
8029,22702,8302,39,4,1,3,2,2,0
8030,22710,9869,53,5,3,2,5,2,3
8031,22710,8581,47,1,0,1,1,1,0
8032,22711,8560,36,6,4,2,2,1,1
8033,22711,8603,64,7,5,2,2,1,1
8034,22714,10205,64,7,3,4,3,2,1
8035,22714,9864,36,6,6,0,1,1,0
8036,22716,10267,45,3,1,2,6,2,4
8037,22716,8370,55,3,1,2,0,0,0
8038,22718,9906,40,9,3,6,4,2,2
8039,22718,8370,60,5,1,4,3,0,3
8040,22719,8696,32,1,1,0,1,1,0
8041,22719,10205,68,2,0,2,2,0,2
8042,22720,8302,54,5,1,4,1,1,0
8043,22720,8305,46,0,0,0,2,1,1
8044,22721,10267,39,5,4,1,2,0,2
8045,22721,8558,61,1,1,0,0,0,0
8046,22722,8581,33,4,2,2,2,1,1
8047,22722,8634,67,7,3,4,0,0,0
8048,22723,8371,48,6,3,3,1,1,0
8049,22723,8603,52,8,0,8,1,0,1
8050,22730,9869,36,7,4,3,5,2,3
8051,22730,8370,64,8,3,5,0,0,0
8052,22735,8603,52,5,1,4,1,0,1
8053,22735,10267,48,4,2,2,0,0,0
8054,22740,8581,46,8,4,4,1,1,0
8055,22740,7878,54,6,2,4,0,0,0
8056,22741,9906,66,13,6,7,1,0,1
8057,22741,8603,34,2,1,1,2,0,2
8058,22745,8634,60,3,3,0,1,0,1
8059,22745,8370,40,6,2,4,0,0,0
8060,22746,8371,56,9,6,3,3,1,2
8061,22746,10205,44,4,2,2,0,0,0
8062,22769,9906,59,11,4,7,1,1,0
8063,22769,8371,41,4,1,3,3,1,2
8064,22772,8302,42,8,4,4,2,1,1
8065,22772,9864,58,1,1,0,2,1,1
8066,22776,8394,36,4,3,1,1,0,1
8067,22776,8633,64,18,8,10,0,0,0
8068,22779,8560,53,9,4,5,3,2,1
8069,22779,9906,47,5,0,5,1,0,1
8070,22782,8633,62,12,5,7,1,1,0
8071,22782,8315,38,4,4,0,0,0,0
8072,22799,9906,60,3,1,2,1,1,0
8073,22799,10267,40,4,3,1,1,0,1
8074,22800,9864,48,4,4,0,1,1,0
8075,22800,7878,52,9,4,5,0,0,0
8076,22802,8371,61,7,2,5,1,1,0
8077,22802,9869,39,5,2,3,1,0,1
8078,22813,8394,42,5,1,4,1,1,0
8079,22813,8558,58,4,1,3,0,0,0
8080,22821,8394,58,11,8,3,3,2,1
8081,22821,8603,42,7,2,5,1,0,1
8082,22823,8305,51,11,3,8,1,0,1
8083,22823,8558,49,2,0,2,1,0,1
8084,22840,7878,59,7,2,5,3,2,1
8085,22840,10267,41,0,0,0,1,1,0
8086,22872,9906,46,8,2,6,1,1,0
8087,22872,8315,54,1,0,1,1,0,1
8088,22873,10205,38,2,2,0,2,1,1
8089,22873,8633,62,9,6,3,1,0,1
8090,22874,8302,65,7,4,3,3,0,3
8091,22874,8696,35,4,2,2,0,0,0
8092,22876,9864,43,4,2,2,2,2,0
8093,22876,8370,57,7,1,6,1,0,1
8094,22877,8634,72,7,5,2,4,2,2
8095,22877,7878,28,1,1,0,0,0,0
8096,22881,10205,41,8,5,3,1,1,0
8097,22881,8302,59,2,2,0,2,1,1
8098,22884,8315,61,8,4,4,2,2,0
8099,22884,8558,39,4,4,0,0,0,0
8100,22891,8633,60,7,3,4,1,1,0
8101,22891,8560,40,3,1,2,1,0,1
8102,22892,9906,57,3,1,2,2,1,1
8103,22892,8394,43,1,0,1,0,0,0
8104,22895,8305,35,3,1,2,2,1,1
8105,22895,10267,65,7,2,5,0,0,0
8106,22907,8394,49,4,3,1,4,2,2
8107,22907,9869,51,5,4,1,0,0,0
8108,22914,8370,49,7,2,5,1,0,1
8109,22914,8371,51,3,1,2,0,0,0
8110,22923,8633,57,9,5,4,1,1,0
8111,22923,9906,43,4,1,3,0,0,0
8112,22926,10267,53,4,4,0,1,1,0
8113,22926,8370,47,4,2,2,0,0,0
8114,22930,8633,73,5,2,3,2,1,1
8115,22930,9869,27,1,1,0,2,0,2
8116,22936,8558,53,3,1,2,1,1,0
8117,22936,10267,47,0,0,0,2,1,1
8118,22937,8634,70,10,7,3,1,0,1
8119,22937,8581,30,2,1,1,1,0,1
8120,22938,10267,53,5,1,4,1,1,0
8121,22938,8603,47,3,1,2,1,0,1
8122,22940,8633,38,5,3,2,1,1,0
8123,22940,8634,62,4,0,4,0,0,0
8124,22947,8302,64,8,3,5,1,0,1
8125,22947,8581,36,2,1,1,1,0,1
8126,22948,9864,44,9,3,6,3,1,2
8127,22948,10267,56,1,0,1,0,0,0
8128,22949,8394,28,9,3,6,2,1,1
8129,22949,8315,72,4,4,0,2,0,2
8130,22953,9869,40,3,2,1,1,0,1
8131,22953,8558,60,9,3,6,0,0,0
8132,22956,8603,45,2,2,0,1,1,0
8133,22956,9906,55,9,2,7,0,0,0
8134,22957,8633,49,3,3,0,3,2,1
8135,22957,8302,51,3,2,1,1,1,0
8136,22963,8634,66,5,4,1,3,3,0
8137,22963,8558,34,5,1,4,2,2,0
8138,22971,10267,59,6,3,3,4,2,2
8139,22971,8560,41,5,3,2,1,1,0
8140,22973,8634,53,6,4,2,2,0,2
8141,22973,8603,47,3,1,2,0,0,0
8142,22975,8633,61,9,4,5,1,0,1
8143,22975,8661,39,4,1,3,0,0,0
8144,22980,7878,33,3,1,2,4,2,2
8145,22980,10205,67,3,1,2,1,0,1
8146,22982,9869,42,11,3,8,1,0,1
8147,22982,10267,58,6,1,5,0,0,0
8148,22984,8633,73,10,5,5,3,1,2
8149,22984,8581,27,6,2,4,2,0,2
8150,22986,8315,64,10,2,8,2,0,2
8151,22986,8603,36,2,1,1,0,0,0
8152,22987,8302,57,5,3,2,1,0,1
8153,22987,8560,43,1,1,0,0,0,0
8154,22989,8696,28,2,1,1,2,0,2
8155,22989,8633,72,7,1,6,0,0,0
8156,22991,8394,59,8,2,6,2,1,1
8157,22991,8603,41,3,3,0,2,1,1
8158,23000,8302,38,6,3,3,2,1,1
8159,23000,10267,62,9,3,6,1,0,1
8160,23005,8560,51,5,2,3,1,1,0
8161,23005,8661,49,5,2,3,3,0,3
8162,23010,10267,63,14,9,5,4,2,2
8163,23010,7878,37,3,2,1,0,0,0
8164,23012,8661,44,4,4,0,2,2,0
8165,23012,8371,56,4,3,1,1,1,0
8166,23014,8634,69,6,1,5,2,1,1
8167,23014,9869,31,3,2,1,2,0,2
8168,23016,8633,51,5,4,1,1,0,1
8169,23016,8558,49,5,3,2,0,0,0
8170,23018,9906,62,8,2,6,2,0,2
8171,23018,7878,38,5,1,4,0,0,0
8172,23022,8696,22,3,2,1,5,2,3
8173,23022,8634,78,6,3,3,0,0,0
8174,23033,9864,55,6,2,4,2,1,1
8175,23033,8633,45,4,2,2,0,0,0
8176,23434,8634,45,10,4,6,1,0,1
8177,23434,8633,55,5,1,4,0,0,0
8178,23634,8634,66,9,5,4,2,1,1
8179,23634,8633,34,6,4,2,1,1,0
8180,23798,8302,42,6,2,4,4,2,2
8181,23798,10267,58,3,1,2,0,0,0
8182,23799,8581,48,4,1,3,2,1,1
8183,23799,10205,52,4,0,4,0,0,0
8184,23800,9906,41,6,4,2,1,0,1
8185,23800,8370,59,5,1,4,1,0,1
8186,23802,9910,61,8,5,3,2,0,2
8187,23802,8305,39,2,2,0,1,0,1
8188,23803,8560,60,10,5,5,3,1,2
8189,23803,8372,40,6,4,2,0,0,0
8190,23804,9783,45,5,2,3,3,1,2
8191,23804,7878,55,1,0,1,0,0,0
8192,23805,8634,59,4,1,3,1,0,1
8193,23805,10268,41,0,0,0,0,0,0
8194,23806,8633,61,9,7,2,5,2,3
8195,23806,7869,39,2,0,2,1,0,1
8196,23807,9865,66,7,5,2,4,2,2
8197,23807,8558,34,4,1,3,3,0,3
8198,23810,8305,37,5,1,4,3,1,2
8199,23810,9783,63,4,0,4,0,0,0
8200,23811,10268,45,4,3,1,2,2,0
8201,23811,8558,55,11,6,5,1,0,1
8202,23812,10267,47,2,1,1,5,2,3
8203,23812,10205,53,8,5,3,1,0,1
8204,23813,8315,37,5,3,2,1,1,0
8205,23813,8302,63,1,1,0,3,2,1
8206,23816,8633,65,8,3,5,2,1,1
8207,23816,7878,35,6,1,5,3,0,3
8208,23818,9906,35,1,1,0,3,1,2
8209,23818,8560,65,5,4,1,2,0,2
8210,23820,10268,41,6,3,3,3,1,2
8211,23820,8305,59,7,4,3,4,3,1
8212,23822,10267,49,3,2,1,3,2,1
8213,23822,8315,51,1,0,1,2,0,2
8214,23823,8581,41,7,4,3,2,2,0
8215,23823,8302,59,6,3,3,2,1,1
8216,23824,8634,71,4,3,1,1,1,0
8217,23824,9865,29,3,2,1,1,0,1
8218,23825,7878,29,4,1,3,5,3,2
8219,23825,9910,71,9,4,5,1,1,0
8220,23828,9864,44,2,0,2,1,1,0
8221,23828,9906,56,2,0,2,1,0,1
8222,23829,9783,56,9,3,6,1,1,0
8223,23829,8560,44,8,4,4,2,1,1
8224,23830,7869,44,5,3,2,3,1,2
8225,23830,10268,56,5,3,2,1,0,1
8226,23831,8305,49,7,1,6,1,1,0
8227,23831,10205,51,3,2,1,2,2,0
8228,23832,8315,48,3,2,1,2,1,1
8229,23832,8558,52,3,2,1,1,0,1
8230,23833,10267,68,10,3,7,2,2,0
8231,23833,8581,32,6,2,4,1,0,1
8232,23834,8634,73,8,5,3,1,0,1
8233,23834,8302,27,2,1,1,0,0,0
8234,23836,9910,57,6,3,3,2,1,1
8235,23836,8370,43,3,1,2,0,0,0
8236,23837,8372,36,5,2,3,1,1,0
8237,23837,8633,64,5,3,2,1,0,1
8238,23840,10205,46,5,1,4,1,0,1
8239,23840,7869,54,8,3,5,4,0,4
8240,23842,8558,48,5,4,1,2,1,1
8241,23842,8581,52,7,5,2,1,0,1
8242,23843,10267,32,6,2,4,5,2,3
8243,23843,8634,68,7,1,6,0,0,0
8244,23845,8370,51,5,3,2,1,1,0
8245,23845,9865,49,5,3,2,1,1,0
8246,23847,8633,65,11,6,5,2,0,2
8247,23847,9864,35,7,2,5,0,0,0
8248,23850,10205,66,13,6,7,2,1,1
8249,23850,8560,34,6,2,4,0,0,0
8250,23851,7869,29,3,2,1,1,1,0
8251,23851,8315,71,8,1,7,0,0,0
8252,23853,8558,23,2,2,0,1,1,0
8253,23853,8634,77,5,3,2,0,0,0
8254,23854,7878,37,5,3,2,4,3,1
8255,23854,10267,63,4,3,1,2,1,1
8256,23856,9865,52,4,3,1,3,2,1
8257,23856,8372,48,5,0,5,0,0,0
8258,23859,9906,51,3,2,1,1,0,1
8259,23859,10205,49,3,1,2,2,0,2
8260,23862,8634,77,11,3,8,3,1,2
8261,23862,8305,23,4,2,2,2,2,0
8262,23863,8558,47,4,3,1,2,2,0
8263,23863,7878,53,5,4,1,2,1,1
8264,23865,8372,36,3,3,0,2,2,0
8265,23865,8302,64,12,4,8,2,1,1
8266,23866,9865,43,6,3,3,2,2,0
8267,23866,8633,57,5,0,5,1,1,0
8268,23868,9864,51,11,7,4,3,2,1
8269,23868,10268,49,4,3,1,2,0,2
8270,23869,10205,53,10,8,2,1,1,0
8271,23869,9783,47,4,0,4,0,0,0
8272,23870,8315,59,2,1,1,1,0,1
8273,23870,9906,41,0,0,0,0,0,0
8274,23873,7878,41,6,5,1,1,1,0
8275,23873,8305,59,4,2,2,2,1,1
8276,23875,8372,51,4,3,1,3,2,1
8277,23875,10267,49,5,1,4,0,0,0
8278,23876,8302,36,5,3,2,1,0,1
8279,23876,8633,64,6,2,4,0,0,0
8280,23878,10205,56,9,5,4,1,0,1
8281,23878,10268,44,7,5,2,1,0,1
8282,23881,8634,64,8,3,5,1,1,0
8283,23881,8560,36,3,1,2,0,0,0
8284,23882,7869,45,1,1,0,3,1,2
8285,23882,7878,55,2,0,2,3,1,2
8286,23885,10267,39,3,2,1,6,2,4
8287,23885,8633,61,11,4,7,1,0,1
8288,23886,9910,46,4,2,2,1,1,0
8289,23886,8302,54,2,2,0,0,0,0
8290,23887,9864,76,7,3,4,1,0,1
8291,23887,9865,24,2,1,1,1,0,1
8292,23888,9864,38,6,3,3,1,1,0
8293,23888,10205,62,4,2,2,0,0,0
8294,23889,8315,65,6,3,3,7,1,6
8295,23889,10268,35,6,2,4,1,0,1
8296,23890,9783,55,8,2,6,2,1,1
8297,23890,8581,45,3,1,2,4,1,3
8298,23892,7878,60,6,3,3,2,1,1
8299,23892,8560,40,5,4,1,0,0,0
8300,23893,8370,68,8,2,6,2,1,1
8301,23893,7869,32,3,2,1,1,0,1
8302,23894,8372,40,7,3,4,1,1,0
8303,23894,8305,60,3,2,1,1,1,0
8304,23895,8558,46,5,3,2,3,1,2
8305,23895,8633,54,6,3,3,3,2,1
8306,23897,9865,49,9,2,7,2,1,1
8307,23897,8302,51,6,1,5,1,0,1
8308,23898,8315,54,7,4,3,1,1,0
8309,23898,10205,46,6,2,4,0,0,0
8310,23899,10268,43,6,4,2,1,0,1
8311,23899,8581,57,2,0,2,0,0,0
8312,23900,8634,61,5,2,3,3,1,2
8313,23900,9783,39,3,1,2,0,0,0
8314,23901,9906,60,7,4,3,2,1,1
8315,23901,7878,40,2,2,0,0,0,0
8316,23902,8560,54,3,2,1,3,2,1
8317,23902,8370,46,5,2,3,1,0,1
8318,23903,7869,58,7,3,4,2,1,1
8319,23903,8372,42,3,2,1,0,0,0
8320,23904,8633,60,14,10,4,1,1,0
8321,23904,8305,40,1,0,1,1,0,1
8322,23905,8558,54,5,2,3,1,0,1
8323,23905,9910,46,3,1,2,2,0,2
8324,23906,10267,77,7,3,4,3,0,3
8325,23906,9865,23,0,0,0,1,0,1
8326,23907,9864,54,4,2,2,6,4,2
8327,23907,8302,46,5,3,2,0,0,0
8328,23908,9864,32,10,6,4,1,1,0
8329,23908,10267,68,3,0,3,0,0,0
8330,23909,8302,46,5,3,2,1,0,1
8331,23909,8558,54,2,0,2,0,0,0
8332,23910,8305,40,7,4,3,3,2,1
8333,23910,9865,60,8,3,5,1,1,0
8334,23911,9910,54,6,4,2,1,1,0
8335,23911,7869,46,1,0,1,1,0,1
8336,23912,8633,59,6,3,3,3,2,1
8337,23912,8560,41,3,2,1,1,0,1
8338,23913,9906,42,5,2,3,2,2,0
8339,23913,8372,58,4,3,1,0,0,0
8340,23914,9783,48,5,2,3,2,1,1
8341,23914,8370,52,3,2,1,2,1,1
8342,23916,8634,75,11,5,6,3,2,1
8343,23916,10205,25,1,0,1,0,0,0
8344,23917,8581,46,4,2,2,1,1,0
8345,23917,8315,54,3,1,2,2,1,1
8346,23918,8302,54,7,4,3,1,1,0
8347,23918,10267,46,7,2,5,2,1,1
